"team_id","year","week","team","w-l","off_dvoa_rank","off_dvoa","off_weight_dvoa_rank","off_weight_dvoa","pass_off_rank","pass_off","rush_off_rank","rush_off","def_dvoa_rank","def_dvoa","def_weight_dvoa_rank","def_weight_dvoa","pass_def_rank","pass_def","rush_def_rank","rush_def"
"jax_2006_6",2006,6,"jax","3-2",11,7,12,6.5,17,16.3,8,7.7,3,-24,3,-24.2,2,-32.7,10,"-15.1
"
"nyj_2006_6",2006,6,"nyj","3-3",13,4,13,3.8,6,29.5,25,-10.5,30,17.3,30,17.8,23,15.3,32,"19.3
"
"sf_2006_6",2006,6,"sf","2-4",15,2.5,16,2,14,19.8,18,-4.1,31,22.9,31,22.9,30,28.7,30,"15.9
"
"den_2006_6",2006,6,"den","4-1",17,-0.6,17,0.4,26,-8.4,7,11.2,9,-10.8,10,-10.7,7,-10.2,14,"-11.5
"
"gb_2006_6",2006,6,"gb","1-4",19,-2.2,19,-2.1,16,16.4,29,-21.6,28,14.1,28,14.2,28,26.3,20,"-2.4
"
"tb_2006_6",2006,6,"tb","1-4",21,-7.6,21,-6.9,22,-3.2,17,-4,20,3.3,19,3.2,22,14.7,17,"-9.3
"
"min_2006_6",2006,6,"min","3-2",23,-8.7,23,-8.6,21,-2.3,23,-8.7,10,-10.8,9,-10.9,12,-3.2,7,"-22.3
"
"atl_2006_6",2006,6,"atl","3-2",25,-13.4,26,-14.2,31,-35.5,5,14.5,4,-19.6,5,-19.2,1,-33.9,21,"-0.5
"
"cle_2006_6",2006,6,"cle","1-4",27,-14.3,25,-14,29,-15.7,26,-10.8,23,7.7,23,8.1,20,11.7,25,"3.3
"
"mia_2006_6",2006,6,"mia","1-5",29,-18.1,29,-18.3,28,-13.1,24,-10.2,13,-3.6,13,-3.8,24,18.2,6,"-24.5
"
"ari_2006_6",2006,6,"ari","1-5",31,-22.2,31,-22.6,23,-3.3,31,-31.7,11,-8.4,11,-8.8,9,-10,18,"-6.4
"
"ind_2006_7",2006,7,"ind","6-0",2,25.5,2,25.4,1,53.3,9,4.6,24,9.2,24,8.6,22,11.7,26,"6.8
"
"ne_2006_7",2006,7,"ne","5-1",4,20.1,4,20.6,4,40.7,8,5.8,22,4.6,22,4.3,26,19.9,8,"-16.4
"
"pit_2006_7",2006,7,"pit","2-4",6,13.8,6,14.5,6,39.8,17,-3.7,6,-13.1,6,-13.4,11,-4.9,4,"-24.5
"
"was_2006_7",2006,7,"was","2-5",8,8.6,7,9.1,13,21.1,6,9.5,29,17.6,29,17.7,31,36.3,20,"-4.4
"
"no_2006_7",2006,7,"no","5-1",10,7,10,7.5,10,23.7,18,-4.2,16,-1.1,16,-0.7,13,-3.5,24,"2.6
"
"dal_2006_7",2006,7,"dal","3-3",12,3.8,12,3.7,20,3,3,13.8,5,-13.4,5,-13.5,12,-3.6,2,"-26.0
"
"cin_2006_7",2006,7,"cin","4-2",14,2.6,14,2.1,17,13.2,7,8,19,1,19,1.3,8,-9.4,30,"14.1
"
"den_2006_7",2006,7,"den","5-1",16,0.6,16,1.6,24,-6.6,5,11.7,7,-12.9,7,-13,7,-10.3,9,"-16.3
"
"det_2006_7",2006,7,"det","1-6",18,-1.9,18,-1.6,16,14.9,28,-16.3,27,11,26,11.1,29,27.1,13,"-9.0
"
"kc_2006_7",2006,7,"kc","3-3",20,-2.4,20,-2.2,7,28.4,31,-27.1,11,-8.1,11,-8.1,14,-3.2,12,"-12.5
"
"atl_2006_7",2006,7,"atl","4-2",22,-7.4,23,-8,30,-22,4,13.1,9,-10.9,9,-10.5,4,-13.8,16,"-6.9
"
"min_2006_7",2006,7,"min","4-2",24,-8.7,24,-8.4,22,-4.1,22,-7.8,3,-15.5,3,-15.7,9,-9,3,"-26.0
"
"cle_2006_7",2006,7,"cle","1-5",26,-13.9,26,-13.5,26,-11.5,26,-14.7,23,6,23,5.9,20,7.9,25,"3.7
"
"buf_2006_7",2006,7,"buf","2-5",28,-14.9,28,-15.2,27,-14.1,13,-0.2,25,9.5,25,9.9,18,7,28,"12.5
"
"ten_2006_7",2006,7,"ten","1-5",30,-19.5,30,-18.8,31,-27.2,16,-3.5,28,17.1,28,16.9,28,22.1,29,"12.9
"
"oak_2006_7",2006,7,"oak","1-5",32,-36.3,32,-35.5,32,-41.7,24,-12.2,20,2.9,20,2.7,19,7.3,22,"-0.5
"
"phi_2006_7",2006,7,"phi","4-3",1,29,1,28.9,3,44.1,2,22.6,8,-12.2,8,-12.2,5,-11.7,11,"-12.9
"
"nyg_2006_7",2006,7,"nyg","4-2",3,23.6,3,23.6,5,39.9,1,28.5,13,-5.7,13,-5.9,16,0.6,10,"-13.7
"
"lac_2006_7",2006,7,"lac","4-2",5,17.5,5,17.4,2,44.6,12,1.3,10,-8.1,12,-7.8,6,-10.9,19,"-4.5
"
"nyj_2006_7",2006,7,"nyj","4-3",7,9.2,8,9,9,24.3,11,3.8,30,19.6,30,20.1,27,20.3,32,"19.0
"
"car_2006_7",2006,7,"car","4-3",9,7,9,7.7,11,22.4,14,-1.4,18,0.4,18,0.4,23,14,7,"-16.4
"
"lar_2006_7",2006,7,"lar","4-2",11,5.1,11,6,8,26,20,-6.4,17,-0.3,17,0.2,15,-0.8,23,"0.2
"
"chi_2006_7",2006,7,"chi","6-0",13,2.7,13,2.2,12,22.1,21,-7.1,2,-24.4,2,-24.7,1,-24.4,5,"-24.4
"
"sf_2006_7",2006,7,"sf","2-4",15,2.3,15,1.7,14,21,19,-5.6,31,22.8,31,23.5,30,28.9,31,"15.6
"
"jax_2006_7",2006,7,"jax","3-3",17,-0.7,17,-1.2,19,5.5,10,4.5,4,-15.2,4,-14.5,2,-21.8,14,"-8.7
"
"gb_2006_7",2006,7,"gb","2-4",19,-2.3,19,-2.2,15,16.1,30,-18.4,26,11,27,11.4,25,18.4,21,"-0.5
"
"sea_2006_7",2006,7,"sea","4-2",21,-5,21,-4.8,18,9.5,25,-12.8,15,-2.1,15,-1.6,17,2.2,15,"-7.8
"
"hou_2006_7",2006,7,"hou","2-4",23,-7.6,22,-7.5,21,2.4,27,-16.2,32,26,32,25.7,32,41.1,27,"10.0
"
"tb_2006_7",2006,7,"tb","2-4",25,-9.3,25,-8.6,25,-7.4,15,-1.7,21,2.9,21,2.9,21,10,18,"-5.3
"
"bal_2006_7",2006,7,"bal","4-2",27,-14.8,27,-15,23,-4.6,29,-17.4,1,-26.1,1,-25.2,3,-20.5,1,"-33.1
"
"mia_2006_7",2006,7,"mia","1-6",29,-18.4,29,-18.5,28,-15.7,23,-8.1,14,-4.1,14,-4.4,24,14.6,6,"-22.8
"
"ari_2006_7",2006,7,"ari","1-6",31,-28.8,31,-29.1,29,-15.7,32,-32.8,12,-7.6,10,-8.3,10,-8.4,17,"-6.6
"
"phi_2006_8",2006,8,"phi","4-4",2,26.6,2,26.1,4,42.4,2,20.1,6,-12,7,-12.3,5,-9.9,10,"-14.3
"
"ne_2006_8",2006,8,"ne","6-1",4,21,4,22.1,3,44.6,12,2.1,16,-1.9,15,-3.2,21,10.7,6,"-21.1
"
"den_2006_8",2006,8,"den","5-2",6,9.7,6,12.2,22,3.5,3,19.5,12,-5.1,13,-4.4,15,1.3,11,"-13.8
"
"cin_2006_8",2006,8,"cin","4-3",8,7.9,8,7.8,10,22,5,9,23,7.9,23,9.7,19,6,27,"10.3
"
"dal_2006_8",2006,8,"dal","4-3",10,6.9,10,7.1,19,6.8,4,16.9,8,-11.5,6,-12.5,8,-4.9,7,"-20.3
"
"lar_2006_8",2006,8,"lar","4-3",12,5.1,11,6.6,7,29,19,-8.8,21,3.3,21,5.5,16,2,26,"4.6
"
"nyj_2006_8",2006,8,"nyj","4-4",14,2.9,14,1.9,15,15.8,14,-1.8,30,18.4,30,19.3,28,19.2,32,"17.5
"
"no_2006_8",2006,8,"no","5-2",16,1,17,1.4,14,16.4,16,-7.5,19,0.9,20,2.8,17,2.7,22,"-1.6
"
"jax_2006_8",2006,8,"jax","4-3",18,-0.4,19,-1.6,20,6.5,11,3.2,4,-17.1,4,-16.5,2,-21.5,13,"-12.2
"
"sf_2006_8",2006,8,"sf","2-5",20,-3.8,21,-5.4,17,10.5,20,-8.9,31,23.2,32,23.7,30,29.4,31,"16.0
"
"sea_2006_8",2006,8,"sea","4-3",22,-7.3,22,-7,18,7.8,28,-15.5,22,5.5,22,7,22,13.2,21,"-3.2
"
"bal_2006_8",2006,8,"bal","5-2",24,-10.7,24,-11.5,21,4.6,29,-17.1,1,-27.6,2,-26.6,3,-20.9,1,"-37.3
"
"buf_2006_8",2006,8,"buf","2-5",26,-14.4,28,-15.4,27,-13.7,13,0.4,24,10,24,11,20,8.1,29,"12.3
"
"tb_2006_8",2006,8,"tb","2-5",28,-16.4,27,-15.2,29,-15.9,17,-7.6,14,-3.1,14,-3.5,18,3.7,14,"-10.7
"
"ten_2006_8",2006,8,"ten","2-5",30,-21.1,30,-19.8,31,-25.3,22,-10,28,14.6,28,14.2,25,16.4,30,"12.9
"
"oak_2006_8",2006,8,"oak","2-5",32,-38.9,32,-37.8,32,-50.6,24,-12.5,11,-5.6,10,-6.3,10,-2.1,16,"-8.6
"
"ind_2006_8",2006,8,"ind","7-0",1,32.1,1,32.7,1,63.9,9,5,27,14.2,27,13.4,26,17.1,28,"11.6
"
"lac_2006_8",2006,8,"lac","5-2",3,24,3,24.1,2,49.9,7,8.7,17,-1.6,17,-0.9,14,0.5,19,"-4.5
"
"nyg_2006_8",2006,8,"nyg","5-2",5,18.1,5,17.9,6,33.6,1,20.7,5,-12.5,5,-13.2,6,-9.3,8,"-17.2
"
"car_2006_8",2006,8,"car","4-4",7,8,7,9.7,13,18.5,10,4.2,20,2.8,19,2.7,23,15.5,12,"-12.6
"
"was_2006_8",2006,8,"was","2-5",9,7.8,9,7.6,12,20.4,8,8.7,29,17.2,29,17.6,31,35.6,18,"-4.6
"
"gb_2006_8",2006,8,"gb","3-4",11,5.5,12,6.1,11,21.6,15,-4.2,26,10.8,25,11.2,27,17.4,23,"1.3
"
"chi_2006_8",2006,8,"chi","7-0",13,3,13,3,9,22,18,-8,2,-27.3,1,-27.7,1,-30.6,5,"-22.8
"
"pit_2006_8",2006,8,"pit","2-5",15,1.6,16,1.6,8,24.8,27,-13.1,3,-20.8,3,-21.4,4,-16.3,3,"-26.4
"
"kc_2006_8",2006,8,"kc","4-3",17,0.6,15,1.9,5,34.4,31,-22.2,9,-10.3,9,-10.5,9,-4.8,9,"-15.5
"
"atl_2006_8",2006,8,"atl","5-2",19,-0.5,18,-0.6,24,-2.5,6,8.8,10,-6.2,11,-5,7,-5.6,17,"-6.9
"
"det_2006_8",2006,8,"det","1-6",21,-4.4,20,-3.5,16,12.8,30,-19.7,25,10.5,26,11.6,29,27.2,15,"-10.2
"
"hou_2006_8",2006,8,"hou","2-5",23,-7.7,23,-7.6,23,2.5,23,-11.4,32,23.8,31,23.1,32,43,25,"4.3
"
"cle_2006_8",2006,8,"cle","2-5",25,-12.4,25,-11.5,25,-10.6,25,-12.5,15,-2,16,-2.1,13,-0.6,20,"-3.6
"
"min_2006_8",2006,8,"min","4-3",27,-15,26,-15.1,26,-12.4,26,-12.7,7,-11.6,8,-11.7,11,-2,2,"-28.5
"
"mia_2006_8",2006,8,"mia","1-6",29,-18.5,29,-19,28,-14.8,21,-9.8,13,-4,12,-4.8,24,15.6,4,"-23.7
"
"ari_2006_8",2006,8,"ari","1-7",31,-27.2,31,-27.7,30,-15.9,32,-28.7,18,0.8,18,-0.3,12,-0.9,24,"2.8
"
"phi_2006_9",2006,9,"phi","4-4",2,26.3,3,25.4,3,42.1,2,19.6,6,-12.5,7,-12.6,4,-11.2,10,"-14.0
"
"nyg_2006_9",2006,9,"nyg","6-2",4,19.8,4,19.5,6,34.4,1,21.7,8,-11.1,8,-11.8,6,-6,7,"-18.5
"
"den_2006_9",2006,9,"den","6-2",6,13.7,5,18.1,15,17,3,17.5,11,-4.7,12,-3.5,10,-0.3,14,"-11.6
"
"was_2006_9",2006,9,"was","3-5",8,10.9,7,11.3,8,31.3,9,4.9,30,18.8,29,19.4,31,40.6,17,"-6.7
"
"car_2006_9",2006,9,"car","4-4",10,7.2,9,9.3,14,17.6,10,3.7,20,2.4,20,2.2,26,15.6,12,"-13.5
"
"no_2006_9",2006,9,"no","6-2",12,4.9,12,6.2,9,27.8,26,-12.4,17,0.2,19,1.9,17,3.4,19,"-4.2
"
"nyj_2006_9",2006,9,"nyj","4-4",14,4.2,16,2.5,12,20.1,15,-3.4,29,18.8,30,20,28,20.8,32,"16.9
"
"kc_2006_9",2006,9,"kc","5-3",16,2.3,15,4,5,35.6,31,-19.3,10,-8,10,-6.9,11,0.1,9,"-16.1
"
"atl_2006_9",2006,9,"atl","5-3",18,-2,18,-2.5,24,-9.8,6,13.2,12,-4.1,15,-2,8,-4.7,20,"-3.3
"
"hou_2006_9",2006,9,"hou","2-6",20,-3.6,19,-2.7,20,9.7,21,-10.5,32,22.7,32,21.8,32,40.7,24,"4.5
"
"sea_2006_9",2006,9,"sea","5-3",22,-5.8,22,-5,21,8.4,18,-9.7,22,6.7,23,8.8,22,13.5,21,"-1.6
"
"sf_2006_9",2006,9,"sf","3-5",24,-7.7,24,-9.6,23,6,23,-11.3,31,19.1,31,20,29,22.2,31,"15.6
"
"cle_2006_9",2006,9,"cle","2-6",26,-15.6,25,-14.8,25,-10.5,30,-17.9,16,-0.4,17,-0.7,7,-5.8,26,"6.0
"
"tb_2006_9",2006,9,"tb","2-6",28,-17.8,27,-16.4,28,-15.9,20,-10.3,18,0.7,18,0.7,23,13.8,11,"-13.9
"
"ten_2006_9",2006,9,"ten","2-6",30,-25.9,30,-24.4,31,-31.7,27,-13,28,14.5,27,13.6,27,18.6,28,"10.7
"
"oak_2006_9",2006,9,"oak","2-6",32,-40,32,-38.2,32,-49.4,25,-11.7,15,-2.7,13,-3.1,12,0.3,18,"-5.1
"
"ind_2006_9",2006,9,"ind","8-0",1,30.1,1,30.3,1,60.9,11,3.5,23,9.3,22,7.9,19,6,30,"12.2
"
"lac_2006_9",2006,9,"lac","6-2",3,24.8,2,25.6,2,42.9,4,16.4,13,-3.9,14,-3,13,0.4,15,"-10.1
"
"ne_2006_9",2006,9,"ne","6-2",5,16.9,6,18,4,37.4,12,1.9,14,-3.1,11,-4.6,21,10.3,4,"-23.9
"
"cin_2006_9",2006,9,"cin","4-4",7,11.3,8,11.1,11,24.6,7,12.8,27,11.9,28,14.3,24,14.7,27,"8.6
"
"dal_2006_9",2006,9,"dal","4-4",9,7.9,11,7.2,18,12.2,5,15.9,9,-9.8,9,-9.9,16,1.6,6,"-23.5
"
"lar_2006_9",2006,9,"lar","4-4",11,5.8,10,8.1,7,32.5,19,-10.2,21,4.5,21,7.4,18,4.3,25,"4.7
"
"pit_2006_9",2006,9,"pit","2-6",13,4.7,14,5.2,10,26.2,22,-11.1,4,-16.7,4,-17.6,5,-6.5,3,"-29.4
"
"gb_2006_9",2006,9,"gb","3-5",15,4.1,13,5.4,13,17.8,14,-2.6,26,10.4,26,11.2,25,15,23,"4.2
"
"jax_2006_9",2006,9,"jax","5-3",17,0.8,17,-0.3,19,10.4,13,1.6,3,-21.1,3,-20.5,2,-28.4,13,"-13.2
"
"chi_2006_9",2006,9,"chi","7-1",19,-2.9,21,-4.3,22,8.2,17,-7.1,1,-24.5,1,-24.7,1,-29.8,8,"-18.1
"
"det_2006_9",2006,9,"det","2-6",21,-4.8,20,-3.7,16,12.6,28,-15.9,25,10,24,10.6,30,23.9,16,"-6.7
"
"bal_2006_9",2006,9,"bal","6-2",23,-7.1,23,-7.3,17,12.4,29,-17.5,2,-24.5,2,-22.6,3,-18.1,2,"-33.6
"
"buf_2006_9",2006,9,"buf","3-5",25,-13.2,26,-15.3,26,-14.7,8,5.5,24,9.7,25,10.8,20,7.8,29,"11.9
"
"mia_2006_9",2006,9,"mia","2-6",27,-17.5,28,-17.6,29,-17.8,16,-5.1,7,-11.2,6,-12.9,15,0.8,5,"-23.8
"
"min_2006_9",2006,9,"min","4-4",29,-17.9,29,-17.9,30,-19.2,24,-11.4,5,-15,5,-15.6,9,-3.5,1,"-34.0
"
"ari_2006_9",2006,9,"ari","1-7",31,-28.1,31,-27.8,27,-15.4,32,-31.1,19,0.7,16,-1,14,0.4,22,"1.0
"
"lac_2006_10",2006,10,"lac","7-2",2,28.3,2,29.3,2,46.9,2,19.4,18,3.1,18,4.6,20,9.2,18,"-6.0
"
"cin_2006_10",2006,10,"cin","4-5",4,18.8,4,20,4,32.9,3,16.9,28,15.6,32,19.3,28,18.7,29,"11.9
"
"ne_2006_10",2006,10,"ne","6-3",6,14,6,14.4,6,30.9,13,1.7,15,-2.1,14,-4.2,18,6.7,7,"-15.5
"
"no_2006_10",2006,10,"no","6-3",8,10.5,7,12.3,5,31.2,15,-4.2,22,6.7,25,10.2,19,8.5,25,"4.3
"
"den_2006_10",2006,10,"den","7-2",10,9,10,11.9,16,14,6,12.1,14,-4.1,15,-2.8,14,3.1,10,"-14.5
"
"was_2006_10",2006,10,"was","3-6",12,7.2,12,6.8,11,23.6,9,6.1,31,17.4,30,18.1,32,40.5,15,"-9.0
"
"gb_2006_10",2006,10,"gb","4-5",14,3.9,14,5.3,12,21.4,21,-7.6,24,8.4,23,9.2,23,12.6,24,"2.8
"
"kc_2006_10",2006,10,"kc","5-4",16,-0.2,16,1.6,8,28.1,28,-18.2,10,-6.4,11,-5.2,13,1.8,8,"-14.9
"
"chi_2006_10",2006,10,"chi","8-1",18,-2.8,18,-4.4,20,9.8,18,-6.3,1,-25.3,1,-26.2,1,-35.3,14,"-13.0
"
"sea_2006_10",2006,10,"sea","6-3",20,-5.4,20,-5.6,21,7.2,20,-6.9,21,6.4,21,8.4,21,9.7,22,"2.2
"
"det_2006_10",2006,10,"det","2-7",22,-7.6,22,-7.4,19,10.4,29,-20.2,25,9.1,24,9.4,30,21.5,19,"-4.8
"
"sf_2006_10",2006,10,"sf","4-5",24,-8.9,24,-11.8,22,-0.1,23,-8,30,16.5,29,17.4,29,18.9,30,"13.5
"
"buf_2006_10",2006,10,"buf","3-6",26,-16.7,28,-19.1,27,-15.1,14,-2.4,26,10.4,26,10.9,16,6.3,31,"15.4
"
"ten_2006_10",2006,10,"ten","2-7",28,-18.7,26,-16,31,-22.6,24,-8.7,27,12.2,27,12.1,27,18.5,26,"5.6
"
"tb_2006_10",2006,10,"tb","2-7",30,-21.1,30,-20.6,29,-18.1,27,-15.4,16,0,16,-0.3,24,13.2,9,"-14.8
"
"oak_2006_10",2006,10,"oak","2-7",32,-39.7,32,-37.6,32,-47,26,-14.6,12,-5.1,10,-6.1,10,-1.7,17,"-8.1
"
"ind_2006_10",2006,10,"ind","9-0",1,30.3,1,30.6,1,59,8,7,23,6.9,20,5.6,17,6.6,27,"7.1
"
"phi_2006_10",2006,10,"phi","5-4",3,24.7,3,23.1,3,43.2,5,13.9,4,-15.4,4,-16,3,-16.5,11,"-14.3
"
"nyg_2006_10",2006,10,"nyg","6-3",5,18.7,5,18.5,9,27.8,1,25.1,8,-10.6,7,-11.7,6,-5.1,6,"-17.9
"
"dal_2006_10",2006,10,"dal","5-4",7,12.1,8,12.2,13,20.3,4,15.3,9,-9.2,9,-9.1,12,1.7,4,"-22.3
"
"pit_2006_10",2006,10,"pit","3-6",9,9.6,9,12,7,29.7,16,-5.1,7,-10.8,8,-10.5,9,-2,3,"-22.3
"
"car_2006_10",2006,10,"car","5-4",11,7.4,11,9.7,15,17.8,10,3.8,17,1.4,17,1,25,13.4,13,"-13.6
"
"nyj_2006_10",2006,10,"nyj","5-4",13,6.3,15,5.2,14,18.5,12,2.2,32,17.9,31,18.5,26,17.2,32,"18.6
"
"lar_2006_10",2006,10,"lar","4-5",15,3,13,5.4,10,25.6,19,-6.5,20,5.8,22,8.6,15,4,28,"7.8
"
"hou_2006_10",2006,10,"hou","3-6",17,-0.8,17,0.8,17,12.4,22,-7.7,29,16.4,28,13.9,31,29,23,"2.7
"
"jax_2006_10",2006,10,"jax","5-4",19,-4.6,21,-6.1,23,-1.1,11,2.4,2,-22.2,2,-20.1,2,-30,12,"-14.0
"
"atl_2006_10",2006,10,"atl","5-4",21,-6.2,19,-5.6,25,-13.3,7,8.1,11,-6.4,12,-5.1,7,-4.8,16,"-8.5
"
"bal_2006_10",2006,10,"bal","7-2",23,-8.1,23,-8.5,18,11.9,30,-21.8,3,-19.5,3,-17.7,4,-13.1,2,"-28.0
"
"mia_2006_10",2006,10,"mia","3-6",25,-14.3,25,-13.4,26,-13.4,17,-5.2,6,-11.8,6,-13.5,8,-3.5,5,"-20.9
"
"min_2006_10",2006,10,"min","4-5",27,-18.4,29,-19.2,30,-19.2,25,-13,5,-13.9,5,-14.1,11,0,1,"-36.5
"
"cle_2006_10",2006,10,"cle","3-6",29,-18.8,27,-18.2,24,-11.1,31,-23.4,13,-4.2,13,-4.9,5,-8.3,21,"1.1
"
"ari_2006_10",2006,10,"ari","1-8",31,-26.3,31,-25.7,28,-15.2,32,-27.2,19,5.5,19,4.7,22,10.4,20,"0.0
"
"ind_2006_11",2006,11,"ind","9-1",2,25.6,2,25.3,1,49.9,8,6.6,22,6.7,21,5.8,20,7.8,27,"5.9
"
"phi_2006_11",2006,11,"phi","5-5",4,17.5,5,14.9,5,30.9,5,14.1,4,-14.5,4,-15.1,3,-16.5,13,"-12.3
"
"ne_2006_11",2006,11,"ne","7-3",6,13.1,6,12.8,4,32.7,13,0.3,9,-7.7,8,-10.4,8,-2.6,8,"-15.6
"
"no_2006_11",2006,11,"no","6-4",8,10,9,10.8,6,30.1,17,-4.7,21,6.4,23,9.3,23,12.3,19,"-1.3
"
"was_2006_11",2006,11,"was","3-7",10,8.2,12,5.8,8,25.6,11,4.6,32,18.3,32,19.5,32,42.1,15,"-7.2
"
"nyj_2006_11",2006,11,"nyj","5-5",12,5.2,14,3.3,12,19.6,12,1.1,30,16.8,31,17.2,27,15.6,31,"17.9
"
"kc_2006_11",2006,11,"kc","6-4",14,2.5,13,4.2,7,26,24,-10,15,-2.3,15,-0.2,21,8.6,10,"-13.4
"
"gb_2006_11",2006,11,"gb","4-6",16,0.1,16,1.8,14,15.1,23,-9.1,25,10.6,24,10.8,26,15.1,25,"4.7
"
"bal_2006_11",2006,11,"bal","8-2",18,-3.1,18,-2.3,13,17.7,29,-15.4,3,-18.9,3,-16.7,5,-12.2,2,"-27.4
"
"atl_2006_11",2006,11,"atl","5-5",20,-4.4,19,-2.7,28,-11.2,7,9.4,16,-2.2,17,0.8,10,-1.5,18,"-3.1
"
"sf_2006_11",2006,11,"sf","5-5",22,-6.4,22,-7.8,23,1.9,18,-5.2,29,14.6,29,14,29,18.3,30,"10.2
"
"det_2006_11",2006,11,"det","2-8",24,-10.6,24,-11.2,20,6,30,-21.8,27,13.2,27,13.7,30,25.6,20,"-1.0
"
"buf_2006_11",2006,11,"buf","4-6",26,-14.6,30,-17.4,25,-9.3,16,-4.7,26,10.9,26,11.5,16,3.8,32,"19.8
"
"cle_2006_11",2006,11,"cle","3-7",28,-16.1,27,-16.4,24,-7.2,31,-22.1,10,-6.8,11,-8.2,4,-12.5,23,"0.6
"
"tb_2006_11",2006,11,"tb","3-7",30,-17.8,29,-17.3,30,-15.9,26,-11.8,17,0.4,16,0.5,25,14.6,7,"-15.8
"
"oak_2006_11",2006,11,"oak","2-8",32,-35.4,32,-33.5,32,-40.3,28,-13.1,13,-3.9,13,-5,7,-5,17,"-3.1
"
"lac_2006_11",2006,11,"lac","8-2",1,30.2,1,31.7,2,46.5,1,23.5,18,2.6,19,4.8,19,7.1,16,"-3.5
"
"cin_2006_11",2006,11,"cin","5-5",3,18.7,3,21.1,3,36.6,6,10.4,28,13.8,30,16.6,28,16.9,29,"9.9
"
"nyg_2006_11",2006,11,"nyg","6-4",5,16.1,4,16.1,9,25.4,2,22.4,12,-4.3,12,-5.3,15,2.7,12,"-13.3
"
"dal_2006_11",2006,11,"dal","6-4",7,12.7,7,12.1,11,23.4,4,14.2,5,-13.4,5,-13.3,6,-7.1,4,"-21.3
"
"den_2006_11",2006,11,"den","7-3",9,9.1,8,11,17,11,3,14.3,14,-3.2,14,-2.2,14,2.4,14,"-11.0
"
"pit_2006_11",2006,11,"pit","4-6",11,7.4,10,9.1,10,24.8,19,-6,7,-10.7,9,-9.2,9,-2.1,3,"-21.5
"
"car_2006_11",2006,11,"car","6-4",13,5,11,5.9,16,12.7,10,4.8,11,-6.3,10,-8.3,11,-1.1,11,"-13.4
"
"hou_2006_11",2006,11,"hou","3-7",15,0.3,15,3.2,18,10.5,14,-2.5,31,17.1,28,13.9,31,31.8,22,"0.4
"
"jax_2006_11",2006,11,"jax","6-4",17,-0.2,17,-0.3,21,4.3,9,6.6,2,-22.7,2,-22.2,2,-27.8,6,"-17.0
"
"lar_2006_11",2006,11,"lar","4-6",19,-4.2,20,-3.7,15,13.4,21,-7.2,20,4,22,6.4,13,1.4,28,"6.7
"
"chi_2006_11",2006,11,"chi","9-1",21,-4.9,21,-6.1,19,8,20,-6.8,1,-26.1,1,-27.6,1,-36.1,9,"-14.2
"
"sea_2006_11",2006,11,"sea","6-4",23,-8.3,23,-9.3,22,4,25,-10.1,24,9.4,25,11.4,24,13.1,26,"5.0
"
"mia_2006_11",2006,11,"mia","4-6",25,-13.5,25,-12.3,26,-10.1,22,-8.7,8,-9.5,7,-10.5,12,0.1,5,"-20.3
"
"ten_2006_11",2006,11,"ten","3-7",27,-15.8,26,-13,31,-22.2,15,-4,23,6.9,20,5.3,22,9.8,24,"3.7
"
"min_2006_11",2006,11,"min","4-6",29,-16.3,28,-17.2,29,-15.1,27,-12.5,6,-11.1,6,-11.6,17,3.9,1,"-37.0
"
"ari_2006_11",2006,11,"ari","2-8",31,-21.9,31,-19.6,27,-11.1,32,-23.3,19,3,18,2.6,18,6.2,21,"-0.7
"
"lac_2006_12",2006,12,"lac","9-2",2,29.4,1,31.9,2,43.2,1,24.1,17,3.1,21,6,19,7.9,18,"-3.4
"
"dal_2006_12",2006,12,"dal","7-4",4,17.2,4,18.5,5,33.1,5,13.1,5,-12.3,5,-12.5,6,-7.6,4,"-18.2
"
"nyg_2006_12",2006,12,"nyg","6-5",6,14.9,6,13.9,10,23.1,2,20.7,15,-1.5,14,-0.9,22,10,7,"-16.6
"
"no_2006_12",2006,12,"no","7-4",8,10.5,8,12,6,32,20,-5.9,18,4,19,5.1,24,12,15,"-5.9
"
"nyj_2006_12",2006,12,"nyj","6-5",10,5.2,12,4.2,9,23.3,15,-3.2,31,14.6,32,14.7,27,14.5,31,"14.6
"
"pit_2006_12",2006,12,"pit","4-7",12,4,11,4.6,13,17.6,19,-5.8,10,-6.9,12,-4.5,11,1.6,6,"-17.1
"
"car_2006_12",2006,12,"car","6-5",14,0.3,16,0.4,19,4.8,10,3.8,8,-9.2,6,-11.9,9,-5.5,10,"-13.8
"
"hou_2006_12",2006,12,"hou","3-8",16,-0.1,15,1.8,15,12.1,22,-7.6,32,15.4,28,12.4,31,32.7,17,"-4.1
"
"gb_2006_12",2006,12,"gb","4-7",18,-2.6,18,-1.4,14,13.3,28,-12.4,24,6.5,20,5.4,20,8.1,26,"4.6
"
"tb_2006_12",2006,12,"tb","3-8",19,-4.7,19,-4.8,16,11.3,18,-5.4,21,6.2,25,9.3,16,4,29,"8.4
"
"sf_2006_12",2006,12,"sf","5-6",21,-5.8,20,-6.7,22,-0.2,12,-2.2,28,13,27,11.7,28,15.6,30,"9.8
"
"min_2006_12",2006,12,"min","5-6",23,-10.6,24,-10.5,25,-5.5,26,-11.6,9,-7.5,9,-7.1,21,9,1,"-38.7
"
