team_id,year,team,week,opp,total_dvoa,off_dvoa,off_pass_dvoa,off_rush_dvoa,def_dvoa,def_pass_dvoa,def_rush_dvoa,special_teams_dvoa,unique_team_id,home_matchup_id,pf,pa,overall_performance,offense,pass,pass_blocking,receiving,rushing,run_blocking,defense,rush_defense,tackling,pass_rush,coverage,fav_homeoraway,team_favorite_id,fav_cover,spread_favorite,over_under_line,starting_spread,Total Score Open,spread_movement,precip,dome,temperature,wind_mph,ou_movement,strong_movement,fav_team_stronger,fav_spread,ats_w,ats_l
ari_2017_6,2017,ari,6,tb,0.39999999999999997,0.49666666666666665,0.4466666666666667,0.31000000000000005,0.4433333333333333,0.39999999999999997,0.5066666666666667,0.3866666666666667,ari_2017_6,arivstb_2017_6,14.0,25.666666666666668,61.666666666666664,60.86666666666667,62.400000000000006,49.300000000000004,62.4,57.0,60.199999999999996,62.699999999999996,66.10000000000001,67.89999999999999,61.133333333333326,59.4,1.0,tb,no cover,-2.5,46.5,-2.0,44.0,-0.5,0.0,1.0,70.0,0.0,2.5,0,1,-2.5,1.0,0.0
ari_2017_7,2017,ari,7,lar,0.5,0.5833333333333334,0.5433333333333333,0.36333333333333334,0.48333333333333334,0.47333333333333333,0.5266666666666667,0.42,ari_2017_7,larvsari_2017_7,21.0,27.333333333333332,65.96666666666665,64.60000000000001,65.8,46.666666666666664,65.5,62.699999999999996,59.73333333333333,65.46666666666667,61.133333333333326,72.63333333333334,61.9,68.03333333333335,0.0,lar,cover,-3.0,45.5,-3.5,47.0,0.5,0.0,0.0,52.0,4.0,-1.5,0,0,-3.0,1.0,0.0
ari_2017_9,2017,ari,9,sf,0.39999999999999997,0.52,0.5166666666666666,0.32,0.42333333333333334,0.4666666666666666,0.4066666666666667,0.3833333333333333,ari_2017_9,sfvsari_2017_9,15.0,33.333333333333336,62.333333333333336,61.56666666666666,59.73333333333334,54.86666666666667,63.96666666666666,59.333333333333336,58.1,64.0,58.199999999999996,69.7,60.033333333333324,71.13333333333334,1.0,ari,cover,-2.5,39.0,-2.5,39.0,0.0,0.0,0.0,57.0,1.0,0.0,0,0,-2.5,0.0,1.0
ari_2017_10,2017,ari,10,sea,0.47,0.5,0.5,0.36999999999999994,0.5099999999999999,0.5633333333333332,0.39333333333333337,0.4366666666666667,ari_2017_10,arivssea_2017_10,19.333333333333332,25.333333333333332,65.76666666666667,65.60000000000001,61.099999999999994,60.23333333333333,67.63333333333333,59.833333333333336,62.333333333333336,63.70000000000001,55.833333333333336,76.5,62.26666666666666,69.06666666666668,1.0,sea,push,-6.0,40.0,-6.0,42.5,0.0,0.0,1.0,70.0,0.0,-2.5,0,0,-6.0,0.0,0.0
ari_2017_11,2017,ari,11,hou,0.42,0.41,0.4366666666666667,0.2533333333333333,0.5133333333333333,0.5633333333333332,0.38000000000000006,0.45999999999999996,ari_2017_11,houvsari_2017_11,12.0,21.666666666666668,59.4,58.56666666666666,56.36666666666667,63.26666666666667,60.633333333333326,52.833333333333336,61.43333333333334,62.20000000000001,55.4,74.5,65.13333333333334,65.63333333333333,0.0,hou,cover,-2.5,38.0,0.0,38.5,2.5,0.0,0.0,59.0,5.0,-0.5,0,0,-2.5,1.0,0.0
ari_2017_12,2017,ari,12,jax,0.5,0.47,0.48,0.25999999999999995,0.5366666666666666,0.5466666666666666,0.45333333333333337,0.5166666666666666,ari_2017_12,arivsjax_2017_12,19.0,21.0,67.93333333333334,63.73333333333333,62.49999999999999,66.5,64.6,57.0,61.4,70.53333333333335,63.0,76.89999999999999,73.3,66.53333333333333,1.0,jax,no cover,-6.0,37.5,-4.0,38.0,-2.0,0.0,1.0,70.0,0.0,-0.5,0,1,-6.0,1.0,0.0
ari_2017_13,2017,ari,13,lar,0.5599999999999999,0.47333333333333333,0.5,0.22333333333333336,0.59,0.59,0.48,0.57,ari_2017_13,arivslar_2017_13,21.333333333333332,25.666666666666668,69.30000000000001,61.833333333333336,58.03333333333333,70.03333333333335,63.99999999999999,56.833333333333336,58.9,74.16666666666667,72.93333333333334,73.63333333333333,71.60000000000001,69.13333333333334,1.0,lar,cover,-7.5,43.0,-6.5,45.5,-1.0,0.0,1.0,70.0,0.0,-2.5,0,1,-7.5,0.0,1.0
ari_2017_14,2017,ari,14,ten,0.5566666666666666,0.48,0.4466666666666666,0.3833333333333333,0.6299999999999999,0.6266666666666666,0.49000000000000005,0.49333333333333335,ari_2017_14,arivsten_2017_14,21.333333333333332,29.0,70.26666666666667,64.33333333333333,54.79999999999999,69.76666666666667,68.3,59.199999999999996,60.86666666666667,73.16666666666667,76.5,68.39999999999999,72.10000000000001,63.5,1.0,ten,no cover,-2.5,42.0,-3.0,44.5,0.5,0.0,1.0,70.0,0.0,-2.5,0,0,-2.5,1.0,0.0
ari_2017_15,2017,ari,15,was,0.58,0.47333333333333333,0.39666666666666667,0.48,0.69,0.68,0.5133333333333333,0.45999999999999996,ari_2017_15,wasvsari_2017_15,18.333333333333332,21.0,65.96666666666668,61.900000000000006,51.833333333333336,58.166666666666664,66.23333333333332,61.29999999999999,61.13333333333333,68.66666666666667,73.5,63.06666666666667,64.46666666666665,63.46666666666666,0.0,was,cover,-4.0,40.0,-4.0,44.0,0.0,0.0,0.0,47.0,0.0,-4.0,0,0,-4.0,1.0,0.0
ari_2017_16,2017,ari,16,nyg,0.4633333333333334,0.4066666666666667,0.3233333333333333,0.51,0.5833333333333334,0.5599999999999999,0.55,0.45999999999999996,ari_2017_16,arivsnyg_2017_16,14.333333333333334,19.666666666666668,60.866666666666674,56.833333333333336,46.36666666666667,51.0,60.06666666666666,63.53333333333333,61.03333333333333,67.76666666666667,77.76666666666667,65.96666666666667,60.800000000000004,60.166666666666664,0.0,ari,cover,-3.0,39.0,-4.5,40.0,1.5,0.0,1.0,70.0,0.0,-1.0,0,0,-3.0,1.0,0.0
ari_2017_17,2017,ari,17,sea,0.47000000000000003,0.36333333333333334,0.3333333333333333,0.38000000000000006,0.5933333333333333,0.5566666666666666,0.6000000000000001,0.5233333333333333,ari_2017_17,seavsari_2017_17,16.666666666666668,9.0,63.26666666666667,54.699999999999996,48.73333333333333,57.06666666666667,59.433333333333316,62.46666666666667,50.76666666666667,74.1,83.33333333333333,67.3,61.666666666666664,68.0,0.0,sea,no cover,-8.0,38.0,-7.5,40.5,-0.5,0.0,0.0,39.0,3.0,-2.5,0,1,-8.0,0.0,1.0
ari_2018_1,2018,ari,1,was,,,,,,,,,ari_2018_1,arivswas_2018_1,,,,,,,,,,,,,,,0.0,ari,no cover,-2.0,43.5,-1.0,44.0,-1.0,0.0,1.0,70.0,0.0,-0.5,0,1,-2.0,0.0,1.0
ari_2018_2,2018,ari,2,lar,0.36,0.27,0.23,0.55,0.38,0.42,0.4,0.69,ari_2018_2,larvsari_2018_2,6.0,24.0,53.7,50.2,43.7,50.1,51.0,66.7,60.3,57.0,57.6,61.6,63.5,60.4,0.0,lar,cover,-12.0,43.5,-13.0,46.5,1.0,0.0,0.0,85.0,4.0,-3.0,0,0,-12.0,1.0,0.0
ari_2018_3,2018,ari,3,chi,0.28,0.20500000000000002,0.23,0.4,0.445,0.41000000000000003,0.495,0.505,ari_2018_3,arivschi_2018_3,3.0,29.0,53.75,52.55,50.25,46.7,55.5,60.8,59.849999999999994,56.65,61.8,62.35,58.45,55.95,1.0,chi,no cover,-6.0,38.5,-6.0,37.5,0.0,0.0,1.0,70.0,0.0,1.0,0,0,-6.0,1.0,0.0
ari_2018_4,2018,ari,4,sea,0.37000000000000005,0.24666666666666667,0.2833333333333334,0.38000000000000006,0.5266666666666667,0.5333333333333333,0.4666666666666666,0.5066666666666667,ari_2018_4,arivssea_2018_4,6.666666666666667,24.666666666666668,56.63333333333333,50.699999999999996,43.93333333333334,44.333333333333336,58.03333333333333,57.666666666666664,57.666666666666664,63.0,64.93333333333334,66.33333333333333,60.9,63.53333333333333,1.0,sea,no cover,-3.5,40.0,-3.0,37.5,-0.5,0.0,1.0,70.0,0.0,2.5,0,1,-3.5,1.0,0.0
ari_2018_5,2018,ari,5,sf,0.4166666666666667,0.2966666666666667,0.37333333333333335,0.3066666666666667,0.5933333333333334,0.64,0.43999999999999995,0.3866666666666667,ari_2018_5,sfvsari_2018_5,10.333333333333334,23.333333333333332,60.46666666666666,55.666666666666664,59.333333333333336,46.03333333333334,61.300000000000004,54.23333333333333,55.1,65.66666666666667,66.0,66.76666666666667,57.4,67.13333333333333,0.0,sf,no cover,-3.0,40.5,-5.5,41.0,2.5,0.0,0.0,76.0,9.0,-0.5,0,0,-3.0,0.0,1.0
ari_2018_6,2018,ari,6,min,0.5433333333333333,0.4066666666666667,0.42333333333333334,0.4266666666666667,0.5833333333333334,0.6866666666666666,0.38999999999999996,0.49,ari_2018_6,minvsari_2018_6,19.666666666666668,18.0,63.53333333333333,56.29999999999999,58.43333333333334,48.699999999999996,60.53333333333333,57.76666666666666,54.03333333333333,68.83333333333333,65.66666666666667,72.66666666666666,61.4,69.96666666666665,0.0,min,cover,-9.5,43.5,-10.5,43.0,1.0,0.0,1.0,70.0,0.0,0.5,0,0,-9.5,1.0,0.0
ari_2018_7,2018,ari,7,den,0.51,0.4066666666666667,0.41333333333333333,0.4333333333333333,0.5233333333333333,0.65,0.33,0.5066666666666667,ari_2018_7,arivsden_2018_7,20.666666666666668,21.666666666666668,67.3,62.33333333333332,70.1,59.333333333333336,61.666666666666664,59.833333333333336,53.93333333333334,69.0,63.46666666666666,73.06666666666666,69.06666666666666,66.66666666666667,1.0,den,cover,-1.0,42.0,-1.5,40.0,0.5,0.0,1.0,70.0,0.0,2.0,0,0,-1.0,0.0,1.0
ari_2018_8,2018,ari,8,sf,0.40666666666666673,0.30666666666666664,0.29666666666666663,0.4033333333333333,0.4633333333333334,0.56,0.3466666666666667,0.5866666666666666,ari_2018_8,arivssf_2018_8,18.333333333333332,30.0,63.36666666666667,57.36666666666665,54.099999999999994,60.23333333333333,60.333333333333336,61.5,51.36666666666667,68.10000000000001,63.533333333333324,74.69999999999999,70.39999999999999,64.2,1.0,sf,no cover,-2.5,40.0,-1.0,43.5,3.5,0.0,1.0,70.0,0.0,-3.5,1,0,-2.5,1.0,0.0
ari_2018_10,2018,ari,10,kc,0.38000000000000006,0.26,0.28,0.35666666666666663,0.49333333333333335,0.58,0.3666666666666667,0.5666666666666667,ari_2018_10,kcvsari_2018_10,15.0,29.0,66.23333333333333,62.666666666666664,56.699999999999996,71.06666666666666,64.56666666666666,61.333333333333336,56.03333333333334,67.2,63.199999999999996,77.0,70.13333333333333,65.73333333333333,0.0,kc,no cover,-16.0,49.5,-16.5,50.0,0.5,1.0,0.0,42.0,1.0,-0.5,0,0,-16.0,0.0,1.0
ari_2018_11,2018,ari,11,oak,0.39333333333333337,0.25666666666666665,0.23,0.42,0.51,0.5733333333333333,0.4166666666666667,0.59,ari_2018_11,arivsoak_2018_11,14.0,28.666666666666668,62.099999999999994,60.0,49.033333333333324,58.26666666666666,62.56666666666666,65.76666666666667,60.5,63.93333333333334,65.89999999999999,77.10000000000001,64.73333333333333,60.699999999999996,0.0,ari,no cover,-4.5,41.0,-4.0,41.0,-0.5,0.0,1.0,70.0,0.0,0.0,0,1,-4.5,0.0,1.0
ari_2018_12,2018,ari,12,lac,0.45333333333333337,0.31666666666666665,0.24666666666666667,0.5333333333333333,0.5066666666666667,0.5833333333333334,0.39666666666666667,0.6166666666666667,ari_2018_12,lacvsari_2018_12,17.666666666666668,21.333333333333332,66.93333333333332,64.73333333333333,58.33333333333332,64.26666666666667,62.73333333333333,67.56666666666666,67.5,65.10000000000001,65.89999999999999,77.63333333333333,65.83333333333333,61.666666666666664,0.0,lac,cover,-14.0,43.0,-11.0,44.5,-3.0,0.0,0.0,72.0,1.0,-1.5,1,1,-14.0,1.0,0.0
ari_2018_13,2018,ari,13,gb,0.3433333333333333,0.29,0.21333333333333337,0.48666666666666664,0.39666666666666667,0.5366666666666667,0.25666666666666665,0.5733333333333334,ari_2018_13,gbvsari_2018_13,15.0,31.333333333333332,62.96666666666666,60.23333333333333,57.46666666666666,50.76666666666667,59.666666666666664,63.599999999999994,66.00000000000001,64.36666666666666,66.63333333333334,64.2,66.23333333333333,58.833333333333336,0.0,gb,no cover,-13.0,41.0,-14.0,46.0,1.0,1.0,0.0,34.0,18.0,-5.0,0,0,-13.0,0.0,1.0
ari_2018_14,2018,ari,14,det,0.3500000000000001,0.31,0.25333333333333335,0.5166666666666667,0.37333333333333335,0.5033333333333334,0.30333333333333334,0.5766666666666667,ari_2018_14,arivsdet_2018_14,17.0,28.333333333333332,63.1,61.1,59.46666666666666,54.833333333333336,61.76666666666667,62.76666666666666,62.06666666666667,63.166666666666664,66.03333333333335,57.833333333333336,59.633333333333326,61.333333333333336,1.0,det,cover,-2.5,40.5,-2.5,41.5,0.0,0.0,1.0,70.0,0.0,-1.0,0,0,-2.5,0.0,1.0
ari_2018_15,2018,ari,15,atl,0.34333333333333343,0.27666666666666667,0.27666666666666667,0.3666666666666667,0.4266666666666667,0.55,0.3333333333333333,0.5366666666666667,ari_2018_15,atlvsari_2018_15,11.0,26.333333333333332,61.26666666666666,59.366666666666674,54.133333333333326,54.633333333333326,64.39999999999999,54.166666666666664,58.900000000000006,63.79999999999999,66.60000000000001,58.93333333333334,57.73333333333333,64.5,0.0,atl,cover,-9.5,43.5,-9.0,44.0,-0.5,0.0,1.0,70.0,0.0,-0.5,0,1,-9.5,1.0,0.0
ari_2018_16,2018,ari,16,lar,0.34,0.22333333333333336,0.22333333333333338,0.38999999999999996,0.4666666666666666,0.5800000000000001,0.3566666666666667,0.6000000000000001,ari_2018_16,arivslar_2018_16,12.333333333333334,24.666666666666668,61.333333333333336,58.5,53.79999999999999,60.96666666666666,63.699999999999996,56.29999999999999,53.400000000000006,64.73333333333333,64.23333333333333,59.666666666666664,56.166666666666664,68.0,1.0,lar,cover,-14.0,43.5,-13.5,47.5,-0.5,0.0,1.0,70.0,0.0,-4.0,0,1,-14.0,0.0,1.0
ari_2018_17,2018,ari,17,sea,0.27,0.20333333333333337,0.24000000000000002,0.27666666666666667,0.4166666666666667,0.5866666666666668,0.2333333333333333,0.5366666666666667,ari_2018_17,seavsari_2018_17,8.666666666666666,29.333333333333332,56.166666666666664,56.36666666666667,52.633333333333326,66.46666666666665,59.46666666666667,54.699999999999996,55.966666666666676,59.0,56.4,57.00000000000001,61.333333333333336,60.699999999999996,0.0,sea,no cover,-14.5,39.5,-13.5,40.0,-1.0,0.0,0.0,45.0,3.0,-0.5,0,1,-14.5,0.0,1.0
ari_2019_1,2019,ari,1,det,,,,,,,,,ari_2019_1,arivsdet_2019_1,,,,,,,,,,,,,,,1.0,det,no cover,-3.0,45.5,-2.5,47.5,-0.5,0.0,1.0,70.0,0.0,-2.0,0,1,-3.0,1.0,0.0
ari_2019_2,2019,ari,2,bal,0.34,0.44,0.37,0.68,0.46,0.35,0.42,0.57,ari_2019_2,balvsari_2019_2,27.0,27.0,67.0,63.6,52.6,72.3,63.7,68.8,61.1,62.4,64.5,70.2,78.6,51.0,0.0,bal,no cover,-13.0,45.5,-13.0,42.5,0.0,0.0,0.0,81.0,3.0,3.0,0,0,-13.0,0.0,1.0
ari_2019_3,2019,ari,3,car,0.45000000000000007,0.57,0.505,0.65,0.52,0.415,0.435,0.47,ari_2019_3,arivscar_2019_3,22.0,25.0,63.85,64.35,59.45,67.3,66.1,68.55,47.95,59.849999999999994,60.0,60.35,65.8,56.95,0.0,ari,no cover,-2.5,45.5,-2.5,45.5,5.0,0.0,1.0,70.0,0.0,0.0,1,0,-2.5,0.0,1.0
ari_2019_4,2019,ari,4,sea,0.38333333333333336,0.5266666666666666,0.4566666666666667,0.6566666666666667,0.4766666666666666,0.3633333333333333,0.42,0.4766666666666666,ari_2019_4,arivssea_2019_4,21.333333333333332,29.333333333333332,62.43333333333334,62.633333333333326,58.43333333333333,67.36666666666666,62.56666666666666,73.43333333333334,47.0,60.76666666666667,63.4,63.6,65.73333333333333,55.86666666666667,1.0,sea,cover,-5.5,48.5,-4.0,47.0,-1.5,0.0,1.0,70.0,0.0,1.5,0,1,-5.5,0.0,1.0
ari_2019_5,2019,ari,5,cin,0.42,0.5666666666666667,0.47333333333333333,0.69,0.52,0.44333333333333336,0.38000000000000006,0.41,ari_2019_5,cinvsari_2019_5,15.666666666666666,29.333333333333332,60.76666666666667,61.96666666666667,60.666666666666664,64.7,61.43333333333334,75.86666666666666,42.0,61.53333333333333,57.86666666666667,50.199999999999996,65.89999999999999,61.86666666666667,0.0,cin,no cover,-3.0,46.5,-4.0,48.0,1.0,1.0,0.0,76.0,6.0,-1.5,0,0,-3.0,0.0,1.0
ari_2019_6,2019,ari,6,atl,0.36000000000000004,0.5666666666666667,0.4566666666666666,0.7633333333333333,0.4433333333333333,0.36999999999999994,0.3466666666666667,0.41,ari_2019_6,arivsatl_2019_6,18.666666666666668,29.333333333333332,65.63333333333333,66.83333333333333,66.13333333333333,72.3,61.199999999999996,78.86666666666666,53.4,64.56666666666668,62.03333333333333,53.96666666666666,69.13333333333333,62.43333333333333,1.0,atl,no cover,-3.0,52.0,-2.0,51.0,-1.0,0.0,1.0,70.0,0.0,1.0,0,1,-3.0,1.0,0.0
ari_2019_7,2019,ari,7,nyg,0.4266666666666667,0.6866666666666666,0.5833333333333333,0.7533333333333334,0.4166666666666666,0.3566666666666667,0.3233333333333333,0.3933333333333333,ari_2019_7,nygvsari_2019_7,23.333333333333332,27.666666666666668,67.83333333333333,71.33333333333333,72.33333333333333,75.7,66.8,74.49999999999999,54.1,60.80000000000001,59.29999999999999,56.133333333333326,71.06666666666666,58.333333333333336,0.0,nyg,no cover,-3.5,50.0,-2.5,49.5,-1.0,1.0,0.0,57.0,2.0,0.5,0,1,-3.5,0.0,1.0
ari_2019_8,2019,ari,8,no,0.4633333333333334,0.7166666666666667,0.6033333333333333,0.7733333333333333,0.43999999999999995,0.35333333333333333,0.35666666666666663,0.37333333333333335,ari_2019_8,novsari_2019_8,29.0,25.666666666666668,68.63333333333334,72.36666666666666,69.8,85.06666666666668,66.23333333333333,70.86666666666666,60.6,61.73333333333333,64.93333333333332,70.86666666666666,70.76666666666667,55.06666666666666,0.0,no,cover,-12.5,48.0,-9.5,48.0,-3.0,0.0,1.0,70.0,0.0,0.0,1,1,-12.5,1.0,0.0
ari_2019_9,2019,ari,9,sf,0.4366666666666667,0.6366666666666667,0.5433333333333333,0.6866666666666666,0.4633333333333333,0.3833333333333333,0.35333333333333333,0.42,ari_2019_9,arivssf_2019_9,23.333333333333332,28.333333333333332,62.43333333333334,67.7,66.89999999999999,77.56666666666668,63.73333333333333,60.46666666666667,60.633333333333326,54.9,58.56666666666666,60.666666666666664,66.63333333333334,50.06666666666666,1.0,sf,no cover,-10.0,43.0,-8.0,44.0,-2.0,0.0,1.0,70.0,0.0,-1.0,0,1,-10.0,1.0,0.0
ari_2019_10,2019,ari,10,tb,0.48333333333333334,0.6566666666666666,0.5433333333333333,0.7766666666666667,0.5099999999999999,0.39999999999999997,0.4166666666666667,0.4033333333333333,ari_2019_10,tbvsari_2019_10,20.333333333333332,26.666666666666668,60.699999999999996,65.76666666666667,60.4,66.2,61.43333333333334,62.199999999999996,68.46666666666667,54.36666666666667,59.633333333333326,49.96666666666667,64.26666666666667,47.9,0.0,tb,no cover,-5.5,51.5,-5.5,54.0,0.0,0.0,0.0,75.0,5.0,-2.5,0,0,-5.5,0.0,1.0
ari_2019_11,2019,ari,11,sf,0.48,0.6533333333333333,0.5766666666666667,0.7366666666666667,0.48,0.37333333333333335,0.41,0.47000000000000003,ari_2019_11,sfvsari_2019_11,20.333333333333332,29.666666666666668,61.699999999999996,66.36666666666667,65.43333333333332,59.56666666666666,64.5,62.699999999999996,62.900000000000006,53.36666666666667,64.19999999999999,42.166666666666664,60.23333333333333,45.46666666666667,0.0,sf,push,-10.0,44.0,-13.5,45.0,3.5,0.0,0.0,68.0,4.0,-1.0,1,0,-10.0,0.0,0.0
ari_2019_13,2019,ari,13,lar,0.59,0.7833333333333332,0.6666666666666666,0.8366666666666666,0.5066666666666667,0.36333333333333334,0.5266666666666666,0.4466666666666667,ari_2019_13,arivslar_2019_13,26.0,31.333333333333332,65.16666666666666,67.4,64.69999999999999,65.53333333333335,64.7,70.56666666666666,59.63333333333333,59.53333333333333,76.53333333333332,55.06666666666666,67.13333333333333,45.4,1.0,lar,cover,-2.5,47.0,-4.0,47.0,1.5,0.0,1.0,70.0,0.0,0.0,0,0,-2.5,0.0,1.0
ari_2019_14,2019,ari,14,pit,0.45,0.5866666666666667,0.5033333333333333,0.7166666666666667,0.4966666666666666,0.38000000000000006,0.49333333333333323,0.5033333333333334,ari_2019_14,arivspit_2019_14,20.0,33.333333333333336,61.26666666666667,60.06666666666667,55.433333333333316,75.46666666666665,60.79999999999999,60.96666666666666,54.166666666666664,62.166666666666664,75.3,64.2,70.53333333333333,48.93333333333333,1.0,pit,cover,-2.5,43.5,-2.5,43.0,0.0,0.0,1.0,70.0,0.0,0.5,0,0,-2.5,0.0,1.0
ari_2019_15,2019,ari,15,cle,0.38000000000000006,0.5433333333333333,0.4566666666666667,0.7000000000000001,0.48,0.31666666666666665,0.5333333333333332,0.44333333333333336,ari_2019_15,arivscle_2019_15,16.666666666666668,31.0,59.599999999999994,56.800000000000004,44.29999999999999,73.7,58.76666666666666,57.36666666666667,59.9,63.1,75.10000000000001,62.1,69.3,49.833333333333336,1.0,cle,no cover,-3.0,49.0,-2.5,46.5,-0.5,0.0,1.0,70.0,0.0,2.5,0,1,-3.0,1.0,0.0
ari_2019_16,2019,ari,16,sea,0.36999999999999994,0.5266666666666667,0.4266666666666666,0.7233333333333333,0.48333333333333334,0.36666666666666664,0.40333333333333327,0.4400000000000001,ari_2019_16,seavsari_2019_16,20.666666666666668,27.0,60.9,58.96666666666666,42.36666666666665,72.60000000000001,64.23333333333333,57.73333333333333,60.03333333333334,61.866666666666674,60.43333333333333,48.800000000000004,64.36666666666666,58.166666666666664,0.0,sea,no cover,-8.0,51.0,-9.5,50.5,1.5,1.0,0.0,45.0,7.0,0.5,0,0,-8.0,0.0,1.0
ari_2019_17,2019,ari,17,lar,0.58,0.6733333333333333,0.5333333333333333,0.82,0.6133333333333334,0.5033333333333333,0.42999999999999994,0.42333333333333334,ari_2019_17,larvsari_2019_17,27.333333333333332,20.0,70.26666666666667,67.33333333333333,55.399999999999984,76.10000000000001,66.23333333333333,66.16666666666666,63.86666666666667,68.56666666666668,63.23333333333333,49.166666666666664,64.36666666666666,68.03333333333333,0.0,lar,push,-7.0,45.5,-7.0,49.0,0.0,0.0,0.0,61.0,2.0,-3.5,0,0,-7.0,0.0,0.0
ari_2020_1,2020,ari,1,sf,,,,,,,,,ari_2020_1,sfvsari_2020_1,,,,,,,,,,,,,,,0.0,sf,no cover,-6.5,48.0,-8.0,46.0,1.5,0.0,0.0,71.0,6.0,2.0,0,0,-6.5,0.0,1.0
ari_2020_2,2020,ari,2,was,0.42,0.6,0.69,0.63,0.38,0.32,0.45,0.45,ari_2020_2,arivswas_2020_2,24.0,20.0,62.7,63.6,60.1,67.9,62.1,82.6,45.8,57.2,42.5,75.6,59.8,67.0,0.0,ari,cover,-7.0,46.5,-7.0,45.0,0.0,0.0,1.0,70.0,0.0,1.5,0,0,-7.0,1.0,0.0
ari_2020_3,2020,ari,3,det,0.44,0.6,0.665,0.71,0.39,0.345,0.41500000000000004,0.49,ari_2020_3,arivsdet_2020_3,27.0,17.5,62.2,63.0,64.45,64.2,64.35,70.6,48.95,58.0,48.75,57.05,63.05,60.85,0.0,ari,no cover,-5.5,55.5,-6.0,53.0,0.5,0.0,1.0,70.0,0.0,2.5,0,0,-5.5,0.0,1.0
ari_2020_4,2020,ari,4,car,0.4033333333333333,0.5333333333333333,0.6266666666666666,0.65,0.39999999999999997,0.33,0.47333333333333333,0.48666666666666664,ari_2020_4,carvsari_2020_4,25.666666666666668,20.333333333333332,63.1,67.23333333333333,65.66666666666667,66.46666666666667,68.5,70.53333333333333,52.666666666666664,54.96666666666667,53.53333333333333,59.73333333333333,60.333333333333336,54.0,1.0,ari,no cover,-3.0,51.5,-3.5,51.5,0.5,0.0,0.0,65.0,5.0,0.0,0,0,-3.0,1.0,0.0
ari_2020_5,2020,ari,5,nyj,0.35333333333333333,0.5,0.6233333333333334,0.5833333333333334,0.34,0.2866666666666666,0.45,0.5133333333333333,ari_2020_5,nyjvsari_2020_5,24.666666666666668,24.0,62.26666666666667,66.7,69.63333333333333,63.46666666666667,67.53333333333333,65.66666666666667,53.43333333333334,54.5,58.36666666666667,53.53333333333333,58.833333333333336,50.333333333333336,1.0,ari,cover,-7.0,47.5,-6.5,47.5,-0.5,1.0,0.0,65.0,7.0,0.0,0,1,-7.0,0.0,1.0
ari_2020_6,2020,ari,6,dal,0.38999999999999996,0.5733333333333334,0.6699999999999999,0.6033333333333334,0.32,0.26666666666666666,0.4566666666666666,0.5233333333333333,ari_2020_6,dalvsari_2020_6,24.666666666666668,22.333333333333332,64.83333333333333,73.03333333333335,72.06666666666666,72.39999999999999,71.76666666666667,64.93333333333334,62.23333333333334,51.13333333333333,54.699999999999996,60.4,57.5,47.86666666666667,1.0,ari,cover,-1.0,55.0,-2.5,53.0,1.5,0.0,0.0,64.0,4.0,2.0,0,0,-1.0,0.0,1.0
ari_2020_7,2020,ari,7,sea,0.49,0.6533333333333333,0.6833333333333335,0.7133333333333333,0.39333333333333337,0.3333333333333333,0.4466666666666667,0.5433333333333333,ari_2020_7,arivssea_2020_7,29.666666666666668,17.0,69.89999999999999,71.13333333333334,66.89999999999999,74.3,68.19999999999999,66.86666666666666,64.26666666666667,61.86666666666667,58.63333333333333,58.5,61.5,61.0,1.0,sea,no cover,-3.5,56.0,-3.5,56.5,0.0,0.0,1.0,70.0,0.0,-0.5,0,0,-3.5,1.0,0.0
ari_2020_9,2020,ari,9,mia,0.5533333333333333,0.68,0.7000000000000001,0.7366666666666667,0.4733333333333334,0.41333333333333333,0.41,0.5333333333333333,ari_2020_9,arivsmia_2020_9,35.0,18.0,72.26666666666667,74.96666666666668,68.39999999999999,83.23333333333333,70.89999999999999,70.76666666666667,65.2,60.93333333333334,54.800000000000004,56.43333333333334,64.23333333333333,60.26666666666667,0.0,ari,no cover,-5.5,49.0,-5.0,48.0,-0.5,0.0,1.0,70.0,0.0,1.0,0,1,-5.5,0.0,1.0
