team_id,week,year,spread_favorite,over_under_line,fav_cover,starting_spread,Total Score Open,spread_movement,ou_movement,strong_movement,fav_team_stronger,total_dvoa,off_dvoa,off_pass_dvoa,off_rush_dvoa,def_dvoa,def_pass_dvoa,def_rush_dvoa,special_teams_dvoa,pa,pf,overall_performance,offense,pass,pass_blocking,receiving,rushing,run_blocking,defense,rush_defense,tackling,pass_rush,coverage,team_favorite_id,home_matchup_id,dawgfav_homeoraway,dawgprecip,dawgdome,dawgtemperature,dawgwind_mph,dawgtotal_dvoa,dawgoff_dvoa,dawgoff_pass_dvoa,dawgoff_rush_dvoa,dawgdef_dvoa,dawgdef_pass_dvoa,dawgdef_rush_dvoa,dawgspecial_teams_dvoa,dawgunique_team_id,dawgpf,dawgpa,dawgoverall_performance,dawgoffense,dawgpass,dawgpass_blocking,dawgreceiving,dawgrushing,dawgrun_blocking,dawgdefense,dawgrush_defense,dawgtackling,dawgpass_rush,dawgcoverage
atl_2014_12,12,2014.0,-3.0,48.5,no cover,-3.0,46.5,0.0,2.0,0,0,0.6,0.66,0.5800000000000001,0.68,0.3466666666666667,0.4166666666666667,0.4366666666666667,0.6033333333333334,18.666666666666668,22.333333333333332,72.8,71.5,70.4,71.16666666666666,68.03333333333333,60.4,69.19999999999999,66.8,77.7,65.0,62.73333333333333,58.53333333333334,atl,atlvscle_2014_12,0,0,1,70,0,0.5733333333333334,0.5366666666666667,0.5466666666666667,0.52,0.4766666666666666,0.5566666666666666,0.3466666666666667,0.5399999999999999,cle_2014_12,17.666666666666668,14.333333333333334,75.96666666666667,72.33333333333334,63.366666666666674,81.56666666666668,76.16666666666667,53.599999999999994,66.50000000000001,71.53333333333333,65.03333333333333,72.63333333333333,63.166666666666664,75.10000000000001
atl_2014_17,17,2014.0,-2.5,48.0,no cover,-3.0,47.5,0.5,0.5,0,0,0.6133333333333333,0.6766666666666667,0.6233333333333333,0.54,0.38999999999999996,0.4833333333333334,0.34333333333333327,0.5133333333333334,28.0,29.0,75.89999999999999,82.10000000000001,78.26666666666667,82.69999999999999,75.26666666666667,63.46666666666666,75.53333333333335,57.699999999999996,65.86666666666667,60.30000000000001,58.43333333333334,51.833333333333336,atl,atlvscar_2014_17,0,0,1,70,0,0.6633333333333334,0.6066666666666666,0.5433333333333334,0.66,0.5566666666666666,0.6166666666666666,0.4133333333333334,0.5133333333333333,car_2014_17,25.666666666666668,13.333333333333334,80.43333333333335,75.93333333333334,73.66666666666667,78.89999999999999,71.73333333333333,60.63333333333333,71.16666666666667,76.83333333333333,69.96666666666665,76.7,69.46666666666665,75.09999999999998
atl_2015_4,4,2015.0,-4.0,47.5,cover,-5.0,46.5,1.0,1.0,0,0,0.5499999999999999,0.57,0.5966666666666667,0.5599999999999999,0.32666666666666666,0.48333333333333334,0.31666666666666665,0.5166666666666667,24.0,29.666666666666668,75.2,82.13333333333334,76.39999999999999,79.96666666666667,78.33333333333333,63.96666666666667,72.76666666666667,55.666666666666664,58.5,60.93333333333334,59.53333333333333,55.26666666666667,atl,atlvshou_2015_4,0,0,1,70,0,0.49666666666666665,0.45333333333333337,0.47333333333333333,0.52,0.4633333333333334,0.5499999999999999,0.45999999999999996,0.3666666666666667,hou_2015_4,18.666666666666668,20.0,64.56666666666666,64.0,58.53333333333333,74.10000000000001,61.79999999999999,58.699999999999996,65.2,64.8,72.8,64.3,57.833333333333336,60.53333333333333
atl_2015_5,5,2015.0,-7.5,48.5,no cover,-8.0,47.5,0.5,1.0,0,0,0.6,0.6366666666666667,0.64,0.65,0.33,0.47333333333333333,0.3633333333333333,0.5100000000000001,23.0,37.0,78.2,80.13333333333334,80.53333333333335,74.33333333333333,74.93333333333334,64.10000000000001,71.63333333333333,63.70000000000001,64.53333333333335,59.4,60.666666666666664,63.93333333333334,atl,atlvswas_2015_5,0,0,1,70,0,0.5233333333333333,0.5,0.5833333333333334,0.48,0.33666666666666667,0.41,0.43,0.5866666666666667,was_2015_5,22.666666666666668,20.666666666666668,69.16666666666667,67.3,68.46666666666667,62.56666666666666,71.36666666666666,51.73333333333333,62.26666666666667,66.2,70.93333333333334,60.29999999999999,66.39999999999999,57.633333333333326
atl_2015_8,8,2015.0,-8.0,47.5,no cover,-7.5,49.0,-0.5,-1.5,0,1,0.4633333333333334,0.38666666666666666,0.3433333333333333,0.6166666666666667,0.48,0.61,0.35333333333333333,0.38333333333333336,19.0,18.666666666666668,70.66666666666667,72.43333333333334,68.03333333333333,71.56666666666666,65.89999999999999,60.53333333333333,77.10000000000001,65.60000000000001,67.66666666666666,67.53333333333333,63.666666666666664,61.166666666666664,atl,atlvstb_2015_8,0,0,1,70,0,0.5866666666666667,0.5766666666666667,0.5933333333333333,0.6699999999999999,0.38000000000000006,0.47333333333333333,0.46666666666666673,0.5233333333333333,tb_2015_8,30.333333333333332,33.0,67.5,79.16666666666667,70.26666666666665,72.46666666666665,74.89999999999999,69.76666666666667,80.06666666666666,47.53333333333334,57.866666666666674,47.699999999999996,60.06666666666666,46.033333333333324
atl_2015_11,11,2015.0,-3.5,47.5,no cover,-6.0,47.5,2.5,0.0,0,0,0.52,0.41999999999999993,0.43333333333333335,0.4666666666666666,0.42333333333333334,0.53,0.35333333333333333,0.5966666666666667,15.666666666666666,15.333333333333334,72.46666666666665,75.06666666666668,76.2,67.36666666666666,70.26666666666667,64.36666666666666,66.8,61.66666666666668,64.43333333333334,63.6,65.76666666666667,56.13333333333333,atl,atlvsind_2015_11,0,0,1,70,0,0.5,0.42,0.47000000000000003,0.52,0.4633333333333334,0.5966666666666667,0.41333333333333333,0.4633333333333334,ind_2015_11,24.666666666666668,26.666666666666668,65.73333333333333,66.96666666666667,54.26666666666666,76.03333333333335,64.63333333333333,61.36666666666667,73.86666666666666,61.199999999999996,58.699999999999996,60.96666666666666,55.93333333333334,63.63333333333333
atl_2015_12,12,2015.0,-2.0,45.0,no cover,-2.5,46.0,0.5,-1.0,0,0,0.49666666666666676,0.39999999999999997,0.44999999999999996,0.3933333333333333,0.43333333333333335,0.49666666666666665,0.4633333333333334,0.5533333333333333,21.333333333333332,19.0,70.26666666666667,72.39999999999999,73.43333333333332,74.53333333333335,69.63333333333334,58.93333333333334,61.5,61.33333333333334,70.63333333333333,65.93333333333334,63.666666666666664,53.099999999999994,atl,atlvsmin_2015_12,0,0,1,70,0,0.6066666666666667,0.5599999999999999,0.52,0.63,0.4066666666666667,0.5266666666666666,0.35333333333333333,0.56,min_2015_12,21.333333333333332,20.666666666666668,70.76666666666667,67.33333333333333,56.86666666666667,65.93333333333334,61.06666666666666,66.0,69.16666666666667,69.19999999999999,68.63333333333334,75.36666666666667,61.29999999999999,66.96666666666668
atl_2015_17,17,2015.0,-6.0,53.5,no cover,-4.0,53.0,-2.0,0.5,0,1,0.47666666666666657,0.4166666666666667,0.48666666666666664,0.4666666666666666,0.38666666666666666,0.5266666666666667,0.30666666666666664,0.5566666666666668,22.666666666666668,14.333333333333334,70.50000000000001,70.76666666666667,72.3,78.26666666666667,68.26666666666667,51.63333333333333,68.23333333333333,65.4,62.1,68.3,65.93333333333334,61.03333333333333,atl,atlvsno_2015_17,0,0,1,70,0,0.4533333333333333,0.5866666666666667,0.63,0.5599999999999999,0.22,0.42333333333333334,0.21333333333333335,0.43,no_2015_17,29.666666666666668,26.333333333333332,76.3,82.7,84.10000000000001,81.46666666666665,75.53333333333332,59.199999999999996,79.23333333333333,55.80000000000001,60.79999999999999,55.86666666666667,54.833333333333336,57.1
atl_2016_8,8,2016.0,-3.0,51.0,no cover,-2.5,52.5,-0.5,-1.5,0,1,0.63,0.6533333333333333,0.5766666666666667,0.5466666666666667,0.49666666666666665,0.5366666666666667,0.48666666666666675,0.5266666666666667,25.0,25.666666666666668,76.93333333333334,74.73333333333333,72.93333333333334,71.83333333333333,72.26666666666667,60.93333333333334,68.73333333333333,71.3,68.63333333333334,66.33333333333333,72.03333333333332,65.73333333333333,atl,atlvsgb_2016_8,0,0,1,70,0,0.6366666666666667,0.59,0.5166666666666666,0.42,0.61,0.6066666666666668,0.5966666666666667,0.46666666666666673,gb_2016_8,21.666666666666668,18.666666666666668,68.26666666666667,70.56666666666666,66.13333333333333,89.43333333333334,64.3,62.96666666666666,65.76666666666667,63.333333333333336,69.39999999999999,64.89999999999999,73.16666666666667,51.300000000000004
atl_2016_12,12,2016.0,-4.0,49.0,cover,-4.0,50.5,0.0,-1.5,0,0,0.5866666666666667,0.7266666666666667,0.63,0.5266666666666667,0.3933333333333333,0.42333333333333334,0.5866666666666667,0.43333333333333335,28.0,30.333333333333332,73.33333333333333,78.7,79.43333333333334,76.03333333333333,75.13333333333334,60.63333333333333,68.96666666666668,62.36666666666667,65.46666666666665,72.96666666666667,62.333333333333336,60.099999999999994,atl,atlvsari_2016_12,0,0,1,70,0,0.4466666666666667,0.5,0.4033333333333333,0.45333333333333337,0.4833333333333334,0.4666666666666666,0.5633333333333334,0.38666666666666666,ari_2016_12,22.333333333333332,26.666666666666668,73.7,71.0,71.0,52.9,68.3,63.599999999999994,71.96666666666667,70.23333333333333,69.76666666666667,61.866666666666674,66.73333333333333,65.26666666666667
atl_2016_13,13,2016.0,-5.0,50.0,no cover,-3.5,49.0,-1.5,1.0,0,1,0.6,0.7333333333333334,0.61,0.6,0.38666666666666666,0.4166666666666667,0.5766666666666667,0.47666666666666674,23.666666666666668,32.0,76.3,80.7,76.73333333333333,80.53333333333335,75.2,61.70000000000001,76.63333333333333,63.93333333333333,60.36666666666667,69.26666666666667,71.2,59.13333333333333,atl,atlvskc_2016_13,0,0,1,70,0,0.5966666666666667,0.62,0.5266666666666666,0.5399999999999999,0.40666666666666657,0.38666666666666666,0.5500000000000002,0.7066666666666667,kc_2016_13,22.333333333333332,21.0,71.13333333333334,64.3,61.73333333333333,72.06666666666666,61.099999999999994,59.4,67.36666666666667,70.33333333333333,70.66666666666666,68.16666666666667,69.83333333333333,62.96666666666667
atl_2016_15,15,2016.0,-13.5,51.5,cover,-13.0,52.0,-0.5,-0.5,0,1,0.6266666666666666,0.73,0.6133333333333333,0.5800000000000001,0.39333333333333337,0.4633333333333333,0.42999999999999994,0.5366666666666666,20.666666666666668,36.0,79.26666666666667,78.16666666666667,68.16666666666667,70.83333333333333,75.96666666666665,66.03333333333335,74.99999999999999,66.56666666666666,58.23333333333334,55.96666666666667,73.83333333333333,61.86666666666667,atl,atlvssf_2016_15,0,0,1,70,0,0.4166666666666667,0.5733333333333333,0.35000000000000003,0.6866666666666666,0.3133333333333333,0.27666666666666667,0.46666666666666673,0.49333333333333335,sf_2016_15,15.666666666666666,26.666666666666668,61.03333333333333,63.16666666666666,52.26666666666667,62.699999999999996,56.93333333333334,75.39999999999999,65.0,59.800000000000004,65.23333333333333,59.26666666666667,57.56666666666666,53.56666666666666
atl_2016_17,17,2016.0,-7.5,58.5,no cover,-7.0,55.5,-0.5,3.0,0,1,0.6900000000000001,0.7033333333333333,0.6666666666666666,0.5466666666666667,0.52,0.59,0.4166666666666667,0.5233333333333333,14.333333333333334,38.666666666666664,84.33333333333333,84.36666666666667,82.73333333333333,79.3,77.76666666666667,66.5,81.60000000000001,71.8,50.99999999999999,66.06666666666668,63.300000000000004,80.89999999999999,atl,atlvsno_2016_17,0,0,1,70,0,0.5366666666666666,0.66,0.5366666666666666,0.6166666666666667,0.3466666666666667,0.4366666666666667,0.33,0.5499999999999999,no_2016_17,30.0,27.0,66.33333333333333,71.66666666666667,67.53333333333333,73.13333333333333,67.9,61.76666666666666,71.1,54.26666666666667,55.333333333333336,52.666666666666664,64.63333333333334,51.63333333333335
atl_2017_2,2,2017.0,-3.0,55.0,cover,-2.0,53.5,-1.0,1.5,0,1,0.61,0.77,0.67,0.45,0.38,0.51,0.16,0.54,17.0,23.0,78.7,75.1,65.1,77.5,80.2,60.7,59.5,70.5,67.7,46.5,63.7,69.6,atl,atlvsgb_2017_2,0,0,1,70,0,0.66,0.64,0.52,0.53,0.63,0.62,0.51,0.49,gb_2017_2,17.0,9.0,76.6,73.4,64.0,87.7,70.3,63.4,70.7,75.8,66.9,58.0,85.6,65.6
atl_2017_4,4,2017.0,-8.0,48.0,no cover,-8.0,48.5,0.0,-0.5,0,0,0.5733333333333334,0.6766666666666667,0.5433333333333333,0.6133333333333333,0.38999999999999996,0.48,0.3066666666666667,0.58,22.0,29.0,83.83333333333333,82.13333333333333,68.73333333333333,71.3,81.06666666666666,69.60000000000001,77.2,73.96666666666665,72.60000000000001,57.86666666666667,67.23333333333333,71.39999999999999,atl,atlvsbuf_2017_4,0,0,1,70,0,0.5766666666666667,0.57,0.5299999999999999,0.3666666666666667,0.55,0.55,0.4633333333333333,0.5166666666666667,buf_2017_4,16.666666666666668,12.333333333333334,71.7,67.76666666666667,75.06666666666666,75.0,61.76666666666667,59.76666666666667,61.6,72.10000000000001,72.96666666666667,66.23333333333333,58.9,69.16666666666667
atl_2017_6,6,2017.0,-14.0,46.0,no cover,-10.0,48.0,-4.0,-2.0,1,1,0.5100000000000001,0.5833333333333334,0.4566666666666667,0.61,0.39666666666666667,0.4266666666666667,0.39999999999999997,0.5666666666666667,24.0,27.0,80.23333333333333,79.13333333333333,66.9,65.39999999999999,73.3,72.46666666666668,83.33333333333333,72.63333333333333,72.83333333333334,59.06666666666666,68.9,66.83333333333333,atl,atlvsmia_2017_6,0,0,1,70,0,0.38000000000000006,0.36000000000000004,0.3133333333333333,0.3966666666666667,0.48333333333333334,0.4066666666666667,0.5866666666666667,0.5033333333333333,mia_2017_6,7.333333333333333,16.666666666666668,67.13333333333334,59.53333333333334,57.86666666666667,68.39999999999999,57.9,64.56666666666668,57.43333333333333,74.53333333333335,79.03333333333335,62.333333333333336,76.16666666666667,64.39999999999999
atl_2017_10,10,2017.0,-3.5,49.0,cover,-3.0,50.5,-0.5,-1.5,0,1,0.48666666666666664,0.6366666666666667,0.5533333333333333,0.41333333333333333,0.36999999999999994,0.36000000000000004,0.4366666666666667,0.47000000000000003,21.0,16.333333333333332,74.10000000000001,73.63333333333333,77.86666666666667,81.60000000000001,68.53333333333333,67.73333333333333,57.366666666666674,68.96666666666668,68.30000000000001,67.06666666666666,65.43333333333334,66.43333333333334,atl,atlvsdal_2017_10,0,0,1,70,0,0.7033333333333335,0.7533333333333333,0.6133333333333333,0.6166666666666667,0.5166666666666667,0.55,0.43333333333333335,0.57,dal_2017_10,33.666666666666664,15.333333333333334,79.96666666666665,78.16666666666667,69.06666666666666,71.36666666666666,72.10000000000001,69.46666666666665,73.8,73.16666666666667,69.06666666666666,59.1,76.16666666666667,66.19999999999999
atl_2017_12,12,2017.0,-10.5,47.0,cover,-10.0,49.0,-0.5,-2.0,0,1,0.61,0.6566666666666666,0.6233333333333333,0.4033333333333333,0.5133333333333333,0.5166666666666666,0.4633333333333334,0.49333333333333335,19.333333333333332,26.0,81.56666666666666,78.0,85.66666666666667,71.06666666666668,75.86666666666666,65.0,58.93333333333334,78.2,74.7,65.26666666666667,74.03333333333335,73.56666666666666,atl,atlvstb_2017_12,0,0,1,70,0,0.4200000000000001,0.45,0.49,0.26,0.45999999999999996,0.45999999999999996,0.5,0.4766666666666666,tb_2017_12,18.333333333333332,20.0,70.26666666666667,62.9,59.6,64.73333333333333,65.89999999999999,61.13333333333333,59.00000000000001,74.66666666666667,77.7,53.666666666666664,66.96666666666667,67.83333333333333
atl_2017_13,13,2017.0,-2.0,48.5,no cover,-3.0,47.0,1.0,1.5,0,0,0.6233333333333334,0.7066666666666667,0.64,0.4833333333333334,0.48,0.5266666666666666,0.40666666666666673,0.5033333333333333,19.333333333333332,31.666666666666668,85.86666666666667,83.93333333333332,89.06666666666666,74.33333333333333,81.23333333333333,68.89999999999999,66.43333333333334,75.06666666666668,70.39999999999999,73.8,73.23333333333333,70.96666666666667,atl,atlvsmin_2017_13,0,0,1,70,0,0.6333333333333334,0.7366666666666667,0.6833333333333332,0.4766666666666666,0.49666666666666665,0.5266666666666667,0.42666666666666675,0.4566666666666667,min_2017_13,30.666666666666668,20.0,77.76666666666667,78.36666666666666,69.93333333333334,65.56666666666666,80.83333333333333,65.30000000000001,70.7,69.16666666666667,69.80000000000001,64.13333333333334,72.50000000000001,61.599999999999994
atl_2017_14,14,2017.0,-2.5,51.5,cover,-1.5,54.5,-1.0,-3.0,0,1,0.5833333333333334,0.7200000000000001,0.6266666666666666,0.5366666666666667,0.41333333333333333,0.45999999999999996,0.38333333333333336,0.49333333333333335,21.666666666666668,25.666666666666668,78.66666666666667,78.93333333333332,84.73333333333333,72.06666666666666,76.06666666666666,69.56666666666666,64.73333333333333,67.56666666666668,72.46666666666667,70.5,62.833333333333336,62.76666666666666,atl,atlvsno_2017_14,0,0,1,70,0,0.6266666666666666,0.7866666666666666,0.5866666666666666,0.6833333333333332,0.3866666666666667,0.43,0.38999999999999996,0.5399999999999999,no_2017_14,28.333333333333332,26.0,74.13333333333334,73.16666666666667,65.76666666666667,70.96666666666667,68.23333333333333,69.66666666666667,73.3,65.36666666666666,72.26666666666667,64.73333333333333,66.53333333333332,56.699999999999996
atl_2017_17,17,2017.0,-5.0,44.5,cover,-3.5,47.0,-1.5,-2.5,0,1,0.45999999999999996,0.5,0.4666666666666666,0.38333333333333336,0.4666666666666666,0.45,0.5466666666666667,0.48,20.333333333333332,19.0,76.0,70.86666666666667,64.66666666666667,71.26666666666667,64.2,57.13333333333333,75.96666666666665,73.53333333333335,74.66666666666667,77.7,63.73333333333333,70.03333333333335,atl,atlvscar_2017_17,0,0,1,70,0,0.65,0.6766666666666666,0.5066666666666667,0.6133333333333333,0.49666666666666676,0.5133333333333333,0.43,0.6000000000000001,car_2017_17,28.0,22.333333333333332,72.03333333333333,69.43333333333334,70.03333333333333,76.76666666666667,66.3,63.6,61.03333333333334,67.66666666666667,66.56666666666666,60.56666666666666,72.8,58.833333333333336
atl_2018_2,2,2018.0,-5.5,43.5,cover,-4.5,44.0,-1.0,-0.5,0,1,0.42,0.23,0.2,0.48,0.6,0.77,0.26,0.6,18.0,12.0,62.9,58.1,48.5,52.9,63.9,58.2,64.3,72.7,61.9,64.4,58.3,86.3,atl,atlvscar_2018_2,0,0,1,70,0,0.62,0.5,0.42,0.7,0.51,0.61,0.32,0.61,car_2018_2,16.0,8.0,72.5,67.7,72.3,60.8,65.8,68.3,57.7,68.1,80.9,86.5,60.5,62.0
atl_2018_3,3,2018.0,-2.0,53.5,no cover,-3.0,53.0,1.0,0.5,0,0,0.475,0.39,0.41500000000000004,0.44499999999999995,0.45999999999999996,0.61,0.31,0.5800000000000001,21.0,21.5,68.1,65.75,61.8,65.8,68.25,53.95,67.44999999999999,68.95,61.2,59.650000000000006,59.95,76.69999999999999,atl,atlvsno_2018_3,0,0,1,70,0,0.5249999999999999,0.495,0.51,0.405,0.42,0.455,0.5,0.5,no_2018_3,30.5,33.0,76.45,76.35,80.25,74.05000000000001,70.3,55.650000000000006,61.099999999999994,67.35,76.15,63.5,60.95,60.95
atl_2018_4,4,2018.0,-3.5,52.0,no cover,-5.5,48.0,2.0,4.0,0,0,0.5066666666666667,0.47666666666666674,0.5166666666666666,0.36000000000000004,0.42,0.5533333333333333,0.3233333333333333,0.51,28.333333333333332,26.666666666666668,69.03333333333335,69.23333333333333,68.43333333333334,64.9,73.5,46.53333333333333,66.63333333333333,65.10000000000001,62.1,53.333333333333336,57.76666666666667,70.13333333333333,atl,atlvscin_2018_4,0,0,1,70,0,0.6433333333333334,0.5433333333333333,0.5233333333333333,0.58,0.5033333333333333,0.5533333333333333,0.49,0.5666666666666667,cin_2018_4,29.666666666666668,25.666666666666668,76.03333333333333,70.0,76.63333333333334,67.66666666666667,65.7,69.96666666666667,53.26666666666667,74.86666666666666,74.7,62.36666666666667,69.43333333333334,70.10000000000001
atl_2018_6,6,2018.0,-3.0,57.0,cover,-3.5,57.5,0.5,-0.5,0,0,0.49,0.5533333333333333,0.59,0.3833333333333333,0.30666666666666664,0.4033333333333333,0.31666666666666665,0.45,40.333333333333336,30.0,66.83333333333333,70.63333333333334,71.13333333333334,71.0,73.10000000000001,50.666666666666664,61.199999999999996,56.333333333333336,64.03333333333333,51.06666666666666,56.26666666666667,54.63333333333333,atl,atlvstb_2018_6,0,0,1,70,0,0.4166666666666667,0.4533333333333333,0.5033333333333333,0.3633333333333333,0.30666666666666664,0.3566666666666667,0.37000000000000005,0.5,tb_2018_6,21.333333333333332,33.0,70.46666666666667,71.89999999999999,66.8,64.2,76.60000000000001,56.03333333333333,54.4,64.33333333333333,72.89999999999999,67.73333333333333,57.73333333333333,59.63333333333333
atl_2018_7,7,2018.0,-4.0,52.0,no cover,-5.5,54.0,1.5,-2.0,0,0,0.4633333333333334,0.5233333333333333,0.5599999999999999,0.43333333333333335,0.27,0.38000000000000006,0.3,0.5233333333333333,35.666666666666664,29.0,67.36666666666667,71.53333333333333,71.73333333333333,76.93333333333334,70.36666666666666,57.800000000000004,61.366666666666674,55.29999999999999,62.0,52.96666666666667,59.56666666666666,52.43333333333334,atl,atlvsnyg_2018_7,0,0,1,70,0,0.54,0.48,0.44333333333333336,0.57,0.44333333333333336,0.5066666666666667,0.43,0.5399999999999999,nyg_2018_7,20.666666666666668,33.333333333333336,63.96666666666667,63.4,52.63333333333333,56.03333333333333,67.96666666666665,69.46666666666667,57.800000000000004,62.5,68.26666666666667,59.56666666666667,54.300000000000004,62.03333333333333
atl_2018_11,11,2018.0,-3.5,50.0,no cover,-3.0,47.5,-0.5,2.5,0,1,0.5266666666666667,0.5933333333333334,0.6133333333333333,0.5433333333333333,0.23333333333333336,0.3166666666666667,0.3433333333333333,0.6066666666666666,20.666666666666668,25.666666666666668,76.66666666666667,76.39999999999999,75.93333333333334,77.86666666666666,71.3,63.833333333333336,69.46666666666667,65.89999999999999,69.13333333333334,61.6,65.2,60.50000000000001,atl,atlvsdal_2018_11,0,0,1,70,0,0.44,0.4466666666666667,0.47333333333333333,0.41999999999999993,0.3766666666666667,0.4033333333333333,0.4266666666666667,0.45,dal_2018_11,19.333333333333332,22.666666666666668,69.73333333333333,69.89999999999999,60.6,69.6,69.8,68.39999999999999,63.699999999999996,67.3,71.10000000000001,67.50000000000001,62.4,62.166666666666664
